,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,completed sets,packs,simulations
10006,2.0,4.0,6.0,7.0,6.0,5.0,3.0,5.0,7.0,11.0,5.0,4.0,4.0,13.0,6.0,7.0,5.0,7.0,3.0,3.0,9.0,5.0,12.0,5.0,2.0,24.0,500.0
10007,,1.0,8.0,5.0,9.0,8.0,10.0,4.0,6.0,6.0,3.0,3.0,7.0,10.0,7.0,5.0,6.0,7.0,6.0,9.0,8.0,5.0,8.0,3.0,0.9583333333333334,24.0,500.0
10008,,2.0,5.0,4.0,11.0,2.0,6.0,6.0,5.0,7.0,12.0,6.0,5.0,8.0,7.0,10.0,2.0,7.0,6.0,7.0,9.0,8.0,6.0,3.0,1.9166666666666667,24.0,500.0
10009,,4.0,7.0,6.0,4.0,2.0,2.0,7.0,5.0,6.0,9.0,3.0,11.0,10.0,7.0,3.0,11.0,8.0,6.0,7.0,4.0,6.0,8.0,8.0,1.9166666666666667,24.0,500.0
10010,3.0,5.0,7.0,2.0,7.0,4.0,6.0,4.0,7.0,7.0,5.0,5.0,7.0,9.0,4.0,11.0,9.0,6.0,7.0,10.0,7.0,6.0,5.0,1.0,1.0,24.0,500.0
10011,2.0,7.0,3.0,6.0,4.0,4.0,5.0,6.0,14.0,5.0,16.0,3.0,2.0,7.0,4.0,5.0,5.0,5.0,7.0,10.0,12.0,4.0,5.0,3.0,2.0,24.0,500.0
10012,1.0,4.0,1.0,5.0,11.0,7.0,3.0,10.0,6.0,6.0,7.0,5.0,5.0,7.0,9.0,7.0,4.0,7.0,6.0,2.0,12.0,7.0,10.0,2.0,1.0,24.0,500.0
10013,1.0,3.0,2.0,11.0,2.0,8.0,8.0,6.0,6.0,9.0,9.0,2.0,9.0,5.0,6.0,8.0,7.0,3.0,8.0,10.0,6.0,3.0,8.0,4.0,1.0,24.0,500.0
10014,1.0,4.0,8.0,4.0,8.0,7.0,6.0,6.0,8.0,8.0,9.0,5.0,10.0,5.0,7.0,4.0,6.0,11.0,5.0,2.0,7.0,7.0,5.0,1.0,1.0,24.0,500.0
10015,2.0,3.0,6.0,7.0,9.0,7.0,2.0,5.0,7.0,11.0,1.0,4.0,6.0,6.0,9.0,8.0,10.0,6.0,4.0,6.0,10.0,8.0,3.0,4.0,1.0,24.0,500.0
10016,4.0,2.0,8.0,7.0,10.0,6.0,4.0,5.0,5.0,2.0,12.0,7.0,9.0,7.0,2.0,4.0,3.0,3.0,8.0,5.0,11.0,10.0,5.0,5.0,2.0,24.0,500.0
10017,1.0,3.0,4.0,6.0,5.0,10.0,5.0,11.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,7.0,9.0,8.0,4.0,6.0,5.0,9.0,3.0,1.0,24.0,500.0
10018,4.0,2.0,7.0,11.0,3.0,8.0,1.0,4.0,6.0,10.0,7.0,3.0,6.0,6.0,7.0,12.0,8.0,6.0,6.0,4.0,4.0,6.0,6.0,7.0,1.0,24.0,500.0
10019,1.0,3.0,6.0,7.0,6.0,4.0,4.0,4.0,7.0,8.0,4.0,4.0,8.0,7.0,7.0,9.0,12.0,3.0,7.0,6.0,7.0,4.0,11.0,5.0,1.0,24.0,500.0
10020,1.0,3.0,6.0,8.0,2.0,6.0,6.0,10.0,4.0,9.0,10.0,6.0,3.0,5.0,4.0,12.0,9.0,10.0,7.0,7.0,6.0,4.0,2.0,4.0,1.0,24.0,500.0
10021,,,4.0,2.0,5.0,4.0,4.0,6.0,10.0,8.0,10.0,6.0,9.0,8.0,8.0,9.0,8.0,7.0,5.0,5.0,7.0,5.0,8.0,6.0,1.8333333333333333,24.0,500.0
10022,,2.0,7.0,6.0,7.0,5.0,10.0,4.0,5.0,8.0,7.0,4.0,5.0,10.0,4.0,7.0,6.0,6.0,5.0,13.0,5.0,6.0,8.0,4.0,1.9166666666666667,24.0,500.0
10023,1.0,3.0,8.0,8.0,7.0,6.0,4.0,8.0,7.0,9.0,8.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,8.0,9.0,5.0,7.0,5.0,3.0,1.0,24.0,500.0
10024,3.0,3.0,6.0,5.0,9.0,7.0,4.0,7.0,2.0,6.0,4.0,6.0,9.0,7.0,5.0,4.0,9.0,6.0,6.0,8.0,9.0,8.0,8.0,3.0,2.0,24.0,500.0
10025,1.0,2.0,7.0,5.0,11.0,4.0,6.0,8.0,7.0,6.0,10.0,5.0,7.0,10.0,9.0,6.0,4.0,10.0,3.0,2.0,8.0,2.0,10.0,1.0,1.0,24.0,500.0
10026,1.0,3.0,8.0,5.0,4.0,8.0,5.0,8.0,5.0,5.0,9.0,5.0,5.0,9.0,3.0,12.0,4.0,10.0,9.0,7.0,2.0,3.0,7.0,7.0,1.0,24.0,500.0
10027,2.0,3.0,6.0,7.0,6.0,10.0,4.0,11.0,1.0,5.0,6.0,8.0,8.0,9.0,3.0,9.0,7.0,6.0,5.0,9.0,5.0,6.0,4.0,4.0,1.0,24.0,500.0
10028,2.0,7.0,4.0,4.0,6.0,9.0,3.0,7.0,6.0,7.0,4.0,4.0,13.0,12.0,5.0,8.0,3.0,10.0,7.0,5.0,3.0,6.0,6.0,3.0,2.0,24.0,500.0
10029,1.0,5.0,5.0,7.0,3.0,8.0,4.0,4.0,8.0,7.0,11.0,4.0,9.0,7.0,8.0,1.0,7.0,9.0,5.0,10.0,5.0,5.0,9.0,2.0,1.0,24.0,500.0
10030,3.0,1.0,7.0,7.0,11.0,9.0,,3.0,10.0,10.0,2.0,10.0,7.0,5.0,5.0,7.0,6.0,,5.0,7.0,6.0,7.0,11.0,5.0,0.9166666666666666,24.0,500.0
10031,2.0,3.0,9.0,13.0,8.0,6.0,6.0,7.0,3.0,5.0,6.0,3.0,5.0,6.0,5.0,6.0,9.0,5.0,8.0,9.0,8.0,5.0,2.0,5.0,2.0,24.0,500.0
10032,2.0,3.0,3.0,4.0,8.0,3.0,6.0,13.0,3.0,7.0,5.0,7.0,5.0,11.0,3.0,5.0,6.0,10.0,8.0,7.0,12.0,5.0,5.0,3.0,2.0,24.0,500.0
10033,1.0,7.0,7.0,11.0,4.0,9.0,10.0,6.0,4.0,10.0,7.0,3.0,8.0,6.0,3.0,4.0,5.0,8.0,7.0,3.0,3.0,10.0,8.0,,0.9583333333333334,24.0,500.0
10034,1.0,6.0,5.0,7.0,8.0,10.0,5.0,4.0,6.0,11.0,3.0,8.0,5.0,9.0,3.0,10.0,2.0,5.0,5.0,8.0,8.0,7.0,7.0,1.0,1.0,24.0,500.0
10035,2.0,2.0,6.0,8.0,6.0,6.0,7.0,6.0,5.0,9.0,12.0,4.0,3.0,4.0,6.0,8.0,6.0,10.0,5.0,10.0,5.0,2.0,9.0,3.0,2.0,24.0,500.0
10036,,7.0,8.0,12.0,11.0,7.0,7.0,6.0,5.0,6.0,11.0,3.0,4.0,4.0,5.0,8.0,4.0,5.0,5.0,5.0,5.0,8.0,6.0,2.0,1.9166666666666667,24.0,500.0
10037,2.0,4.0,7.0,8.0,9.0,8.0,6.0,4.0,7.0,3.0,4.0,4.0,7.0,7.0,6.0,8.0,8.0,5.0,9.0,7.0,9.0,2.0,8.0,2.0,2.0,24.0,500.0
10038,,3.0,8.0,7.0,7.0,8.0,4.0,6.0,6.0,5.0,7.0,5.0,9.0,8.0,5.0,4.0,6.0,8.0,7.0,4.0,4.0,10.0,6.0,7.0,2.875,24.0,500.0
10039,1.0,5.0,6.0,9.0,4.0,7.0,6.0,8.0,5.0,8.0,12.0,6.0,4.0,6.0,4.0,13.0,4.0,8.0,7.0,5.0,5.0,5.0,4.0,2.0,1.0,24.0,500.0
10040,1.0,1.0,11.0,6.0,5.0,9.0,2.0,8.0,6.0,6.0,7.0,8.0,7.0,7.0,8.0,4.0,4.0,10.0,10.0,5.0,8.0,4.0,3.0,4.0,1.0,24.0,500.0
10041,,5.0,5.0,7.0,4.0,7.0,4.0,5.0,7.0,11.0,8.0,5.0,7.0,7.0,8.0,7.0,6.0,7.0,5.0,7.0,3.0,10.0,7.0,2.0,1.9166666666666667,24.0,500.0
10042,,3.0,11.0,9.0,4.0,3.0,3.0,7.0,3.0,7.0,5.0,6.0,7.0,9.0,7.0,10.0,7.0,3.0,13.0,5.0,4.0,4.0,9.0,5.0,2.875,24.0,500.0
10043,3.0,3.0,9.0,7.0,5.0,5.0,5.0,8.0,7.0,9.0,11.0,3.0,9.0,6.0,4.0,3.0,7.0,6.0,5.0,9.0,7.0,3.0,4.0,6.0,3.0,24.0,500.0
10044,2.0,3.0,6.0,5.0,6.0,6.0,8.0,3.0,7.0,6.0,2.0,4.0,4.0,10.0,4.0,7.0,8.0,11.0,10.0,5.0,11.0,6.0,7.0,3.0,2.0,24.0,500.0
10045,,3.0,3.0,5.0,5.0,4.0,5.0,4.0,7.0,6.0,9.0,4.0,8.0,3.0,6.0,5.0,10.0,12.0,11.0,5.0,14.0,4.0,5.0,6.0,2.875,24.0,500.0
10046,2.0,5.0,9.0,9.0,7.0,6.0,3.0,10.0,8.0,4.0,6.0,7.0,4.0,8.0,4.0,4.0,10.0,5.0,7.0,3.0,6.0,8.0,6.0,3.0,2.0,24.0,500.0
10047,1.0,5.0,7.0,7.0,5.0,6.0,8.0,5.0,12.0,4.0,8.0,3.0,4.0,10.0,4.0,8.0,10.0,5.0,5.0,4.0,4.0,5.0,11.0,3.0,1.0,24.0,500.0
10048,3.0,3.0,4.0,1.0,8.0,9.0,5.0,6.0,12.0,7.0,10.0,4.0,10.0,4.0,6.0,6.0,6.0,6.0,4.0,9.0,9.0,3.0,6.0,3.0,1.0,24.0,500.0
10049,1.0,5.0,6.0,7.0,4.0,4.0,3.0,4.0,4.0,8.0,6.0,6.0,13.0,11.0,5.0,11.0,6.0,5.0,9.0,5.0,5.0,8.0,4.0,4.0,1.0,24.0,500.0
10050,,2.0,5.0,7.0,1.0,5.0,7.0,3.0,6.0,9.0,8.0,5.0,6.0,9.0,8.0,7.0,6.0,13.0,10.0,4.0,6.0,9.0,6.0,2.0,0.9583333333333334,24.0,500.0
10051,4.0,4.0,4.0,8.0,6.0,11.0,2.0,4.0,5.0,4.0,9.0,5.0,9.0,3.0,6.0,2.0,8.0,5.0,7.0,3.0,11.0,12.0,9.0,3.0,2.0,24.0,500.0
10052,,1.0,7.0,8.0,13.0,5.0,3.0,8.0,6.0,8.0,4.0,8.0,3.0,5.0,6.0,8.0,8.0,6.0,5.0,2.0,8.0,9.0,7.0,6.0,0.9583333333333334,24.0,500.0
10053,,2.0,4.0,9.0,4.0,11.0,7.0,7.0,8.0,8.0,3.0,9.0,6.0,9.0,4.0,5.0,6.0,9.0,7.0,8.0,3.0,7.0,6.0,2.0,1.9166666666666667,24.0,500.0
10054,1.0,3.0,5.0,7.0,7.0,6.0,3.0,5.0,7.0,8.0,8.0,6.0,6.0,9.0,5.0,5.0,6.0,2.0,4.0,7.0,6.0,8.0,14.0,6.0,1.0,24.0,500.0
10055,,4.0,3.0,7.0,6.0,4.0,6.0,4.0,7.0,10.0,2.0,3.0,6.0,9.0,6.0,5.0,7.0,5.0,10.0,9.0,6.0,13.0,7.0,5.0,1.9166666666666667,24.0,500.0
10056,1.0,7.0,7.0,7.0,6.0,7.0,3.0,8.0,5.0,9.0,6.0,4.0,4.0,7.0,3.0,9.0,4.0,6.0,9.0,6.0,9.0,5.0,6.0,6.0,1.0,24.0,500.0
10057,1.0,5.0,11.0,4.0,5.0,7.0,6.0,6.0,7.0,4.0,9.0,3.0,6.0,6.0,2.0,9.0,7.0,7.0,10.0,6.0,6.0,4.0,6.0,7.0,1.0,24.0,500.0
10058,3.0,3.0,7.0,2.0,7.0,5.0,8.0,5.0,5.0,9.0,6.0,2.0,8.0,9.0,5.0,13.0,6.0,3.0,6.0,6.0,10.0,5.0,8.0,3.0,2.0,24.0,500.0
10059,2.0,3.0,6.0,2.0,5.0,1.0,7.0,7.0,8.0,9.0,7.0,5.0,3.0,8.0,4.0,6.0,3.0,6.0,15.0,7.0,8.0,6.0,13.0,3.0,1.0,24.0,500.0
10060,,1.0,9.0,6.0,10.0,3.0,7.0,2.0,7.0,13.0,11.0,9.0,5.0,4.0,4.0,12.0,5.0,7.0,2.0,3.0,11.0,5.0,5.0,3.0,0.9583333333333334,24.0,500.0
10061,,4.0,5.0,6.0,3.0,9.0,5.0,6.0,7.0,7.0,10.0,5.0,7.0,10.0,3.0,6.0,2.0,6.0,7.0,9.0,3.0,7.0,10.0,7.0,1.9166666666666667,24.0,500.0
10062,,4.0,7.0,7.0,7.0,4.0,4.0,4.0,7.0,4.0,7.0,7.0,7.0,9.0,6.0,7.0,8.0,4.0,9.0,9.0,7.0,7.0,6.0,3.0,2.875,24.0,500.0
10063,,4.0,6.0,7.0,4.0,4.0,8.0,10.0,5.0,6.0,5.0,4.0,9.0,8.0,3.0,4.0,13.0,8.0,8.0,5.0,10.0,2.0,6.0,5.0,1.9166666666666667,24.0,500.0
10064,4.0,6.0,9.0,4.0,12.0,2.0,4.0,3.0,3.0,3.0,6.0,3.0,6.0,8.0,5.0,13.0,6.0,7.0,11.0,9.0,4.0,10.0,4.0,2.0,2.0,24.0,500.0
10065,1.0,5.0,7.0,4.0,6.0,11.0,4.0,4.0,11.0,6.0,8.0,4.0,13.0,5.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0,7.0,7.0,5.0,1.0,24.0,500.0
10066,1.0,3.0,7.0,3.0,8.0,5.0,4.0,11.0,7.0,9.0,3.0,8.0,6.0,8.0,4.0,6.0,6.0,5.0,9.0,4.0,11.0,5.0,7.0,4.0,1.0,24.0,500.0
10067,2.0,3.0,6.0,5.0,6.0,5.0,8.0,6.0,10.0,7.0,12.0,7.0,6.0,8.0,2.0,5.0,5.0,4.0,5.0,7.0,7.0,9.0,7.0,2.0,2.0,24.0,500.0
10068,3.0,4.0,4.0,7.0,9.0,7.0,6.0,6.0,5.0,5.0,8.0,7.0,6.0,6.0,2.0,8.0,6.0,5.0,7.0,14.0,5.0,6.0,6.0,2.0,2.0,24.0,500.0
10069,2.0,5.0,15.0,6.0,5.0,10.0,4.0,8.0,7.0,7.0,8.0,5.0,2.0,6.0,4.0,9.0,3.0,2.0,9.0,9.0,2.0,9.0,3.0,4.0,2.0,24.0,500.0
10070,4.0,4.0,6.0,8.0,8.0,8.0,4.0,6.0,6.0,7.0,4.0,4.0,5.0,5.0,6.0,7.0,8.0,7.0,8.0,5.0,14.0,3.0,5.0,2.0,2.0,24.0,500.0
10071,,2.0,4.0,9.0,6.0,7.0,7.0,6.0,4.0,8.0,8.0,3.0,7.0,6.0,4.0,8.0,5.0,6.0,8.0,8.0,6.0,8.0,6.0,8.0,1.9166666666666667,24.0,500.0
10072,2.0,2.0,8.0,4.0,7.0,5.0,6.0,11.0,3.0,5.0,8.0,4.0,9.0,8.0,3.0,7.0,9.0,4.0,6.0,7.0,2.0,5.0,12.0,7.0,2.0,24.0,500.0
10073,1.0,8.0,5.0,9.0,6.0,11.0,4.0,2.0,10.0,6.0,6.0,4.0,8.0,5.0,3.0,2.0,7.0,7.0,7.0,6.0,8.0,8.0,7.0,4.0,1.0,24.0,500.0
10074,1.0,3.0,10.0,9.0,10.0,7.0,4.0,6.0,9.0,7.0,7.0,5.0,3.0,7.0,6.0,4.0,3.0,8.0,7.0,12.0,2.0,5.0,4.0,5.0,1.0,24.0,500.0
10075,1.0,2.0,11.0,5.0,6.0,11.0,7.0,10.0,6.0,3.0,6.0,5.0,5.0,8.0,5.0,6.0,8.0,7.0,6.0,7.0,4.0,7.0,4.0,4.0,1.0,24.0,500.0
10076,3.0,,8.0,11.0,5.0,7.0,4.0,8.0,6.0,5.0,7.0,3.0,3.0,10.0,11.0,8.0,6.0,3.0,8.0,5.0,8.0,8.0,4.0,3.0,2.875,24.0,500.0
10077,1.0,2.0,11.0,4.0,4.0,8.0,6.0,7.0,8.0,12.0,8.0,2.0,5.0,6.0,8.0,5.0,6.0,7.0,4.0,5.0,4.0,6.0,10.0,5.0,1.0,24.0,500.0
10078,1.0,6.0,5.0,7.0,7.0,4.0,2.0,7.0,6.0,9.0,6.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,8.0,12.0,12.0,2.0,7.0,2.0,1.0,24.0,500.0
10079,1.0,6.0,9.0,5.0,8.0,5.0,4.0,4.0,7.0,6.0,11.0,8.0,9.0,6.0,4.0,4.0,6.0,12.0,6.0,7.0,5.0,7.0,3.0,1.0,1.0,24.0,500.0
10080,,3.0,4.0,8.0,8.0,9.0,3.0,8.0,5.0,8.0,2.0,9.0,7.0,8.0,5.0,8.0,8.0,6.0,5.0,7.0,6.0,9.0,4.0,4.0,1.9166666666666667,24.0,500.0
10081,1.0,3.0,7.0,6.0,7.0,4.0,6.0,7.0,8.0,6.0,5.0,4.0,9.0,8.0,6.0,6.0,9.0,4.0,9.0,7.0,5.0,6.0,7.0,4.0,1.0,24.0,500.0
10082,2.0,3.0,7.0,10.0,9.0,7.0,6.0,7.0,8.0,11.0,8.0,6.0,6.0,7.0,6.0,8.0,4.0,6.0,2.0,7.0,2.0,6.0,5.0,1.0,1.0,24.0,500.0
10083,2.0,3.0,7.0,8.0,6.0,6.0,6.0,5.0,6.0,9.0,4.0,7.0,6.0,11.0,3.0,8.0,6.0,7.0,6.0,5.0,8.0,4.0,8.0,3.0,2.0,24.0,500.0
10084,3.0,2.0,3.0,5.0,6.0,8.0,3.0,6.0,7.0,3.0,6.0,6.0,8.0,6.0,5.0,7.0,9.0,9.0,10.0,5.0,10.0,5.0,7.0,5.0,2.0,24.0,500.0
10085,,3.0,6.0,10.0,5.0,7.0,8.0,6.0,4.0,6.0,4.0,8.0,9.0,7.0,1.0,6.0,11.0,7.0,8.0,7.0,8.0,7.0,2.0,4.0,0.9583333333333334,24.0,500.0
10086,1.0,2.0,7.0,7.0,10.0,6.0,6.0,6.0,5.0,7.0,5.0,5.0,8.0,4.0,4.0,8.0,8.0,5.0,8.0,4.0,9.0,4.0,9.0,6.0,1.0,24.0,500.0
10087,,1.0,6.0,4.0,9.0,6.0,8.0,11.0,3.0,8.0,10.0,3.0,9.0,4.0,9.0,5.0,5.0,5.0,6.0,7.0,4.0,11.0,7.0,3.0,0.9583333333333334,24.0,500.0
10088,1.0,4.0,4.0,5.0,10.0,5.0,6.0,6.0,7.0,5.0,6.0,4.0,6.0,5.0,6.0,9.0,8.0,6.0,9.0,5.0,6.0,9.0,9.0,3.0,1.0,24.0,500.0
10089,,3.0,6.0,6.0,7.0,3.0,6.0,6.0,10.0,9.0,10.0,4.0,9.0,9.0,6.0,5.0,6.0,5.0,4.0,6.0,9.0,4.0,6.0,5.0,2.875,24.0,500.0
10090,1.0,1.0,4.0,6.0,6.0,6.0,6.0,6.0,10.0,5.0,10.0,6.0,8.0,8.0,5.0,6.0,2.0,5.0,11.0,6.0,9.0,6.0,6.0,5.0,1.0,24.0,500.0
10091,1.0,2.0,1.0,9.0,9.0,2.0,4.0,7.0,3.0,7.0,9.0,10.0,9.0,12.0,3.0,6.0,6.0,10.0,3.0,7.0,6.0,5.0,9.0,4.0,1.0,24.0,500.0
10092,2.0,2.0,8.0,5.0,8.0,9.0,3.0,6.0,4.0,4.0,8.0,5.0,2.0,5.0,9.0,10.0,5.0,13.0,9.0,6.0,4.0,5.0,9.0,3.0,2.0,24.0,500.0
10093,3.0,6.0,6.0,8.0,6.0,8.0,3.0,3.0,8.0,7.0,10.0,5.0,10.0,5.0,6.0,7.0,6.0,6.0,6.0,6.0,10.0,6.0,2.0,1.0,1.0,24.0,500.0
10094,4.0,5.0,9.0,4.0,7.0,6.0,5.0,3.0,4.0,5.0,10.0,2.0,7.0,3.0,8.0,7.0,8.0,7.0,9.0,10.0,4.0,7.0,10.0,,1.9166666666666667,24.0,500.0
10095,,3.0,5.0,5.0,12.0,5.0,7.0,8.0,5.0,5.0,8.0,6.0,6.0,5.0,5.0,7.0,7.0,3.0,6.0,8.0,9.0,9.0,7.0,3.0,2.875,24.0,500.0
10096,,,3.0,5.0,9.0,7.0,5.0,7.0,6.0,9.0,7.0,8.0,7.0,5.0,4.0,7.0,7.0,5.0,4.0,9.0,5.0,8.0,10.0,7.0,2.75,24.0,500.0
10097,2.0,4.0,8.0,3.0,4.0,6.0,2.0,6.0,8.0,6.0,7.0,7.0,9.0,9.0,6.0,7.0,8.0,10.0,8.0,6.0,8.0,5.0,2.0,3.0,2.0,24.0,500.0
10098,2.0,1.0,6.0,10.0,5.0,8.0,7.0,7.0,7.0,7.0,4.0,6.0,1.0,9.0,5.0,2.0,5.0,6.0,10.0,9.0,8.0,7.0,9.0,3.0,1.0,24.0,500.0
10099,4.0,6.0,8.0,9.0,5.0,7.0,2.0,4.0,8.0,6.0,12.0,7.0,9.0,5.0,3.0,5.0,7.0,1.0,6.0,9.0,5.0,8.0,6.0,2.0,1.0,24.0,500.0
10100,1.0,4.0,6.0,10.0,4.0,8.0,3.0,8.0,7.0,5.0,5.0,7.0,6.0,10.0,2.0,2.0,9.0,7.0,7.0,7.0,9.0,6.0,4.0,7.0,1.0,24.0,500.0
10101,2.0,3.0,9.0,4.0,13.0,1.0,3.0,6.0,9.0,7.0,5.0,3.0,2.0,5.0,8.0,10.0,5.0,8.0,12.0,7.0,6.0,4.0,7.0,5.0,1.0,24.0,500.0
10102,2.0,6.0,5.0,7.0,6.0,9.0,2.0,10.0,3.0,6.0,8.0,6.0,5.0,2.0,5.0,10.0,8.0,10.0,9.0,6.0,3.0,8.0,5.0,3.0,2.0,24.0,500.0
10103,,3.0,4.0,10.0,8.0,7.0,4.0,7.0,7.0,7.0,7.0,2.0,4.0,9.0,5.0,2.0,3.0,9.0,7.0,9.0,7.0,6.0,7.0,10.0,1.9166666666666667,24.0,500.0
10104,2.0,5.0,6.0,9.0,6.0,4.0,6.0,3.0,12.0,5.0,7.0,4.0,8.0,9.0,6.0,6.0,9.0,7.0,8.0,4.0,9.0,5.0,3.0,1.0,1.0,24.0,500.0
10105,1.0,2.0,5.0,6.0,8.0,5.0,3.0,10.0,6.0,5.0,5.0,5.0,5.0,10.0,7.0,5.0,5.0,6.0,10.0,8.0,7.0,7.0,7.0,6.0,1.0,24.0,500.0
10106,1.0,,8.0,6.0,9.0,5.0,6.0,2.0,4.0,6.0,12.0,8.0,1.0,4.0,5.0,7.0,5.0,10.0,7.0,7.0,8.0,8.0,11.0,4.0,0.9583333333333334,24.0,500.0
10107,3.0,3.0,4.0,9.0,12.0,7.0,3.0,9.0,7.0,7.0,6.0,6.0,7.0,5.0,5.0,5.0,5.0,4.0,6.0,8.0,10.0,3.0,6.0,4.0,3.0,24.0,500.0
10108,5.0,5.0,10.0,6.0,8.0,8.0,4.0,7.0,3.0,8.0,4.0,7.0,6.0,8.0,3.0,5.0,7.0,4.0,5.0,4.0,9.0,12.0,6.0,,2.875,24.0,500.0
10109,1.0,5.0,5.0,5.0,10.0,5.0,3.0,5.0,7.0,9.0,6.0,4.0,9.0,6.0,6.0,9.0,8.0,4.0,4.0,6.0,8.0,8.0,6.0,5.0,1.0,24.0,500.0
10110,3.0,3.0,6.0,10.0,4.0,2.0,7.0,8.0,9.0,8.0,6.0,3.0,7.0,8.0,6.0,7.0,8.0,2.0,12.0,5.0,3.0,7.0,8.0,2.0,2.0,24.0,500.0
10111,,6.0,6.0,5.0,7.0,12.0,10.0,8.0,5.0,9.0,5.0,3.0,3.0,7.0,5.0,9.0,3.0,4.0,5.0,12.0,10.0,6.0,4.0,,2.75,24.0,500.0
10112,1.0,3.0,4.0,5.0,9.0,7.0,2.0,7.0,8.0,10.0,3.0,7.0,7.0,6.0,4.0,6.0,4.0,7.0,9.0,7.0,8.0,4.0,9.0,7.0,1.0,24.0,500.0
10113,2.0,5.0,2.0,12.0,6.0,9.0,6.0,3.0,6.0,6.0,6.0,6.0,4.0,5.0,3.0,6.0,8.0,7.0,8.0,8.0,10.0,7.0,7.0,2.0,2.0,24.0,500.0
10114,2.0,3.0,9.0,5.0,6.0,6.0,4.0,8.0,8.0,11.0,7.0,9.0,8.0,7.0,3.0,2.0,4.0,6.0,7.0,5.0,9.0,8.0,4.0,3.0,2.0,24.0,500.0
10115,,6.0,4.0,6.0,5.0,7.0,7.0,7.0,6.0,6.0,9.0,6.0,6.0,7.0,3.0,10.0,7.0,5.0,7.0,9.0,4.0,6.0,9.0,2.0,1.9166666666666667,24.0,500.0
10116,4.0,,10.0,8.0,3.0,10.0,5.0,6.0,7.0,6.0,9.0,9.0,10.0,5.0,5.0,4.0,10.0,5.0,5.0,7.0,8.0,2.0,5.0,1.0,0.9583333333333334,24.0,500.0
10117,1.0,4.0,8.0,5.0,8.0,9.0,8.0,8.0,7.0,10.0,3.0,5.0,10.0,3.0,3.0,6.0,8.0,6.0,7.0,7.0,2.0,5.0,8.0,3.0,1.0,24.0,500.0
10118,2.0,2.0,6.0,6.0,4.0,8.0,4.0,5.0,6.0,4.0,7.0,3.0,10.0,8.0,8.0,4.0,11.0,6.0,6.0,6.0,6.0,9.0,8.0,5.0,2.0,24.0,500.0
10119,1.0,3.0,8.0,8.0,7.0,5.0,8.0,7.0,9.0,6.0,4.0,7.0,6.0,8.0,3.0,9.0,10.0,5.0,8.0,5.0,6.0,3.0,6.0,2.0,1.0,24.0,500.0
10120,1.0,5.0,8.0,6.0,8.0,7.0,9.0,6.0,7.0,9.0,5.0,2.0,6.0,7.0,4.0,6.0,9.0,6.0,3.0,8.0,6.0,8.0,5.0,3.0,1.0,24.0,500.0
10121,1.0,3.0,3.0,9.0,5.0,11.0,10.0,5.0,10.0,6.0,7.0,4.0,4.0,4.0,3.0,4.0,9.0,10.0,6.0,8.0,6.0,3.0,10.0,3.0,1.0,24.0,500.0
10122,1.0,2.0,5.0,7.0,12.0,6.0,10.0,5.0,7.0,7.0,7.0,5.0,7.0,4.0,4.0,8.0,6.0,10.0,6.0,4.0,6.0,8.0,5.0,2.0,1.0,24.0,500.0
10123,2.0,2.0,9.0,9.0,8.0,5.0,2.0,5.0,3.0,7.0,6.0,8.0,3.0,6.0,5.0,7.0,9.0,8.0,7.0,9.0,4.0,12.0,3.0,5.0,2.0,24.0,500.0
10124,1.0,3.0,2.0,5.0,8.0,2.0,5.0,4.0,6.0,3.0,9.0,7.0,6.0,4.0,5.0,12.0,11.0,9.0,11.0,6.0,10.0,5.0,7.0,3.0,1.0,24.0,500.0
10125,1.0,1.0,7.0,6.0,8.0,6.0,7.0,9.0,7.0,4.0,4.0,4.0,9.0,7.0,8.0,7.0,10.0,7.0,9.0,3.0,3.0,4.0,10.0,3.0,1.0,24.0,500.0
10126,,5.0,8.0,13.0,12.0,5.0,6.0,6.0,4.0,10.0,5.0,2.0,3.0,1.0,5.0,8.0,9.0,6.0,6.0,4.0,6.0,9.0,5.0,6.0,0.9583333333333334,24.0,500.0
10127,4.0,3.0,6.0,8.0,11.0,8.0,4.0,8.0,9.0,3.0,7.0,6.0,7.0,7.0,5.0,7.0,5.0,7.0,7.0,2.0,8.0,6.0,4.0,2.0,2.0,24.0,500.0
10128,3.0,2.0,4.0,4.0,7.0,10.0,6.0,7.0,7.0,2.0,4.0,2.0,5.0,6.0,8.0,6.0,13.0,11.0,6.0,8.0,9.0,7.0,4.0,3.0,2.0,24.0,500.0
10129,4.0,6.0,8.0,5.0,9.0,7.0,2.0,7.0,5.0,10.0,3.0,6.0,7.0,2.0,3.0,6.0,8.0,4.0,9.0,5.0,9.0,6.0,10.0,3.0,2.0,24.0,500.0
10130,2.0,4.0,8.0,10.0,11.0,8.0,4.0,6.0,7.0,6.0,3.0,5.0,2.0,8.0,6.0,6.0,3.0,7.0,9.0,8.0,9.0,7.0,2.0,3.0,2.0,24.0,500.0
